"rent_date","rent_place","using_time","dist","bill_type"
"2019-01-30 14:09:53","ST-1270",11,2440,"BIL_004"
"2019-01-30 14:14:10","ST-195",8,1610,"BIL_002"
"2019-01-30 13:36:11","ST-336",54,1290,"BIL_004"
"2019-01-30 14:24:01","ST-954",16,2940,"BIL_014"
"2019-01-30 14:19:30","ST-559",22,2500,"BIL_014"
"2019-01-30 14:15:25","ST-1197",32,1640,"BIL_004"
"2019-01-30 14:22:55","ST-1479",35,0,"BIL_005"
"2019-01-30 14:55:50","ST-1373",4,770,"BIL_014"
"2019-01-30 14:05:59","ST-1326",58,13170,"BIL_016"
"2019-01-30 15:01:23","ST-371",10,1580,"BIL_002"
"2019-01-30 15:10:51","ST-398",10,2250,"BIL_004"
"2019-01-30 14:55:25","ST-745",35,3020,"BIL_015"
"2019-01-30 15:12:57","ST-368",23,3370,"BIL_002"
"2019-01-30 15:34:06","ST-513",3,750,"BIL_006"
"2019-01-30 15:30:14","ST-204",7,860,"BIL_002"
"2019-01-30 15:35:22","ST-55",2,210,"BIL_004"
"2019-01-30 15:14:50","ST-39",25,4200,"BIL_004"
"2019-01-30 15:29:06","ST-61",11,2020,"BIL_015"
"2019-01-30 15:31:36","ST-954",10,1190,"BIL_006"
"2019-01-30 15:27:24","ST-923",20,940,"BIL_005"
"2019-01-30 15:45:03","ST-374",3,390,"BIL_014"
"2019-01-30 15:41:04","ST-173",13,2480,"BIL_015"
"2019-01-30 15:56:36","ST-973",4,1060,"BIL_006"
"2019-01-30 16:12:49","ST-1130",11,1790,"BIL_005"
"2019-01-30 16:13:07","ST-203",14,1910,"BIL_015"
"2019-01-30 16:11:32","ST-714",15,1640,"BIL_006"
"2019-01-30 16:36:43","ST-127",6,760,"BIL_015"
"2019-01-30 16:34:48","ST-150",14,1780,"BIL_014"
"2019-01-30 16:51:13","ST-144",6,1150,"BIL_004"
"2019-01-30 15:36:21","ST-1161",83,9070,"BIL_016"
"2019-01-30 16:16:58","ST-26",43,10550,"BIL_004"
"2019-01-30 16:34:12","ST-1383",27,5350,"BIL_005"
"2019-01-30 16:32:35","ST-140",30,3490,"BIL_005"
"2019-01-30 16:23:56","ST-1443",52,5140,"BIL_008"
"2019-01-30 16:56:01","ST-52",21,3620,"BIL_004"
"2019-01-30 17:17:06","ST-713",3,610,"BIL_002"
"2019-01-30 17:13:55","ST-1137",7,1620,"BIL_004"
"2019-01-30 17:30:49","ST-1653",7,1030,"BIL_004"
"2019-01-30 17:22:52","ST-735",15,2880,"BIL_015"
"2019-01-30 17:25:50","ST-588",15,2580,"BIL_006"
"2019-01-30 17:40:37","ST-364",3,910,"BIL_005"
"2019-01-30 17:33:49","ST-114",21,2520,"BIL_002"
"2019-01-30 17:55:48","ST-821",4,1000,"BIL_002"
"2019-01-30 17:51:23","ST-572",9,1330,"BIL_002"
"2019-01-30 17:57:16","ST-350",3,850,"BIL_015"
"2019-01-30 17:00:59","ST-306",60,3760,"BIL_006"
"2019-01-30 17:57:57","ST-603",7,1310,"BIL_005"
"2019-01-30 17:41:36","ST-5",25,4250,"BIL_002"
"2019-01-30 18:04:11","ST-544",11,2790,"BIL_005"
"2019-01-30 18:05:07","ST-834",11,2290,"BIL_002"
"2019-01-30 18:09:42","ST-413",7,840,"BIL_014"
"2019-01-30 18:04:26","ST-315",13,3440,"BIL_002"
"2019-01-30 18:00:26","ST-237",27,4730,"BIL_006"
"2019-01-30 17:50:26","ST-137",38,7080,"BIL_004"
"2019-01-30 18:19:50","ST-1180",10,2040,"BIL_005"
"2019-01-30 17:56:11","ST-1514",33,1440,"BIL_006"
"2019-01-30 18:26:20","ST-1087",11,2240,"BIL_004"
"2019-01-30 18:21:02","ST-739",18,3660,"BIL_004"
"2019-01-30 18:25:03","ST-315",15,2140,"BIL_014"
"2019-01-30 16:39:42","ST-747",123,0,"BIL_016"
"2019-01-30 18:21:17","ST-531",29,4330,"BIL_005"
"2019-01-30 18:26:10","ST-954",24,4790,"BIL_015"
"2019-01-30 18:44:09","ST-364",13,2240,"BIL_004"
"2019-01-30 18:53:25","ST-295",5,970,"BIL_005"
"2019-01-30 18:53:52","ST-792",6,1100,"BIL_016"
"2019-01-30 17:36:32","ST-426",89,17640,"BIL_016"
"2019-01-30 18:53:26","ST-1282",13,1890,"BIL_004"
"2019-01-30 19:00:46","ST-1365",5,760,"BIL_015"
"2019-01-30 18:56:25","ST-1349",14,2570,"BIL_005"
"2019-01-30 18:49:46","ST-1041",27,5660,"BIL_006"
"2019-01-30 18:53:13","ST-1137",24,1430,"BIL_002"
"2019-01-30 19:08:06","ST-994",10,1590,"BIL_004"
"2019-01-30 19:19:24","ST-7",4,720,"BIL_004"
"2019-01-30 18:37:51","ST-68",49,12950,"BIL_004"
"2019-01-30 19:21:14","ST-294",9,1570,"BIL_004"
"2019-01-30 19:30:04","ST-97",4,1470,"BIL_005"
"2019-01-30 19:28:40","ST-453",13,2030,"BIL_005"
"2019-01-30 19:36:36","ST-1625",9,1040,"BIL_014"
"2019-01-30 19:43:29","ST-827",5,630,"BIL_005"
"2019-01-30 19:43:56","ST-1046",7,1280,"BIL_004"
"2019-01-30 19:20:52","ST-1556",33,8010,"BIL_002"
"2019-01-30 19:47:32","ST-1210",13,2090,"BIL_004"
"2019-01-30 19:43:34","ST-1131",19,3150,"BIL_002"
"2019-01-30 19:48:21","ST-1521",14,770,"BIL_005"
"2019-01-30 19:43:09","ST-18",21,1460,"BIL_004"
"2019-01-30 19:26:52","ST-1582",41,3160,"BIL_002"
"2019-01-30 20:10:43","ST-975",4,810,"BIL_004"
"2019-01-30 19:56:55","ST-1451",19,2840,"BIL_007"
"2019-01-30 20:07:09","ST-930",10,1360,"BIL_004"
"2019-01-30 20:14:26","ST-1332",4,550,"BIL_004"
"2019-01-30 20:03:26","ST-1678",19,4980,"BIL_006"
"2019-01-30 20:22:30","ST-161",5,1480,"BIL_002"
"2019-01-30 20:23:25","ST-1203",12,2050,"BIL_002"
"2019-01-30 20:47:14","ST-1246",8,1620,"BIL_005"
"2019-01-30 19:43:23","ST-366",76,14380,"BIL_016"
"2019-01-30 20:39:08","ST-1699",24,2300,"BIL_015"
"2019-01-30 19:37:29","ST-1378",105,3120,"BIL_014"
"2019-01-30 21:14:21","ST-889",11,1270,"BIL_015"
"2019-01-30 21:17:52","ST-176",10,1520,"BIL_015"
"2019-01-30 21:28:06","ST-295",5,670,"BIL_005"
"2019-01-30 21:12:07","ST-1728",25,4600,"BIL_004"
"2019-01-30 21:35:58","ST-890",4,1110,"BIL_006"
"2019-01-30 20:51:40","ST-31",57,10660,"BIL_006"
"2019-01-30 21:35:48","ST-908",14,2380,"BIL_011"
"2019-01-30 21:45:59","ST-1291",13,2560,"BIL_014"
"2019-01-30 21:58:48","ST-664",16,1760,"BIL_007"
"2019-01-30 20:41:35","ST-293",96,2280,"BIL_014"
"2019-01-30 22:18:17","ST-767",4,720,"BIL_005"
"2019-01-30 22:12:35","ST-209",16,3300,"BIL_006"
"2019-01-30 22:34:01","ST-508",2,480,"BIL_005"
"2019-01-30 22:25:37","ST-231",15,3550,"BIL_005"
"2019-01-30 22:36:24","ST-1263",7,1400,"BIL_014"
"2019-01-30 22:33:29","ST-259",22,5350,"BIL_005"
"2019-01-30 22:50:25","ST-1427",6,1080,"BIL_001"
"2019-01-30 22:52:46","ST-1712",4,660,"BIL_002"
"2019-01-30 22:29:31","ST-160",31,3700,"BIL_006"
"2019-01-30 22:58:54","ST-758",10,1820,"BIL_005"
"2019-01-30 22:55:18","ST-273",17,2940,"BIL_005"
"2019-01-30 23:13:01","ST-243",4,1050,"BIL_002"
"2019-01-30 23:14:58","ST-112",6,1270,"BIL_002"
"2019-01-30 23:01:39","ST-56",19,2160,"BIL_006"
"2019-01-30 21:27:05","ST-692",109,6380,"BIL_016"
"2019-01-30 23:24:20","ST-699",8,2010,"BIL_002"
"2019-01-30 23:37:41","ST-1679",4,920,"BIL_004"
"2019-01-30 23:40:36","ST-1694",5,860,"BIL_007"
"2019-01-31 00:05:48","ST-1075",5,1750,"BIL_004"
"2019-01-31 00:07:48","ST-387",4,1110,"BIL_005"
"2019-01-31 00:11:11","ST-1328",7,2170,"BIL_004"
"2019-01-31 00:02:52","ST-1636",18,720,"BIL_015"
"2019-01-31 00:21:26","ST-13",3,860,"BIL_004"
"2019-01-31 00:17:46","ST-299",9,1870,"BIL_005"
"2019-01-31 00:32:21","ST-1690",4,970,"BIL_002"
"2019-01-31 00:43:22","ST-907",1,70,"BIL_002"
"2019-01-31 00:48:07","ST-96",4,1140,"BIL_015"
"2019-01-31 00:55:28","ST-1267",12,3470,"BIL_004"
"2019-01-31 00:42:01","ST-294",27,6000,"BIL_005"
"2019-01-31 00:45:02","ST-866",30,5350,"BIL_004"
"2019-01-31 00:25:21","ST-914",51,11860,"BIL_016"
"2019-01-31 01:13:25","ST-53",3,640,"BIL_004"
"2019-01-31 01:06:45","ST-1200",11,2120,"BIL_002"
"2019-01-31 01:06:05","ST-1353",21,4020,"BIL_006"
"2019-01-31 01:16:31","ST-453",11,1610,"BIL_004"
"2019-01-31 01:20:42","ST-1027",12,2230,"BIL_015"
"2019-01-31 01:51:55","ST-866",4,870,"BIL_004"
"2019-01-31 02:01:19","ST-18",16,3070,"BIL_014"
"2019-01-31 02:13:50","ST-1201",15,2750,"BIL_006"
"2019-01-31 02:33:26","ST-905",2,260,"BIL_005"
"2019-01-31 02:39:06","ST-905",19,4180,"BIL_005"
"2019-01-31 02:57:28","ST-835",6,1220,"BIL_005"
"2019-01-31 02:59:21","ST-497",7,1050,"BIL_006"
"2019-01-31 02:34:40","ST-436",42,8020,"BIL_012"
"2019-01-31 02:36:50","ST-891",44,6310,"BIL_006"
"2019-01-31 03:26:15","ST-1053",5,1480,"BIL_004"
"2019-01-31 03:37:16","ST-794",7,950,"BIL_014"
"2019-01-31 04:20:26","ST-97",6,1140,"BIL_002"
"2019-01-31 03:42:57","ST-1617",49,11700,"BIL_015"
"2019-01-31 07:19:57","ST-1032",5,1090,"BIL_004"
"2019-01-31 07:27:38","ST-172",2,550,"BIL_005"
"2019-01-31 07:22:46","ST-224",7,1580,"BIL_015"
"2019-01-31 07:42:04","ST-1038",2,600,"BIL_005"
"2019-01-31 07:48:52","ST-1594",12,2420,"BIL_002"
"2019-01-31 07:40:22","ST-464",21,3260,"BIL_004"
"2019-01-31 07:57:44","ST-88",9,2420,"BIL_005"
"2019-01-31 07:56:53","ST-307",11,2880,"BIL_005"
"2019-01-31 07:53:53","ST-1323",20,3740,"BIL_004"
"2019-01-31 08:10:01","ST-293",4,700,"BIL_005"
"2019-01-31 08:06:36","ST-445",9,990,"BIL_014"
"2019-01-31 08:07:34","ST-4",8,1150,"BIL_005"
"2019-01-31 08:07:21","ST-660",9,1530,"BIL_002"
"2019-01-31 08:07:34","ST-1039",9,2240,"BIL_004"
"2019-01-31 08:02:49","ST-1678",19,4780,"BIL_002"
"2019-01-31 08:08:59","ST-175",13,2380,"BIL_015"
"2019-01-31 08:21:16","ST-600",3,410,"BIL_012"
"2019-01-31 08:17:31","ST-1645",8,1870,"BIL_006"
"2019-01-31 08:21:43","ST-1321",6,1410,"BIL_002"
"2019-01-31 08:28:08","ST-176",9,1540,"BIL_004"
"2019-01-31 08:35:23","ST-337",2,710,"BIL_004"
"2019-01-31 08:29:18","ST-253",10,1610,"BIL_015"
"2019-01-31 08:23:46","ST-1538",19,2970,"BIL_004"
"2019-01-31 08:23:16","ST-985",21,4460,"BIL_005"
"2019-01-31 08:43:34","ST-363",4,1000,"BIL_005"
"2019-01-31 08:31:40","ST-426",16,2850,"BIL_002"
"2019-01-31 08:44:10","ST-1341",5,1160,"BIL_002"
"2019-01-31 08:45:55","ST-397",6,860,"BIL_004"
"2019-01-31 08:47:37","ST-1036",6,1560,"BIL_005"
"2019-01-31 08:49:49","ST-1692",5,660,"BIL_006"
"2019-01-31 08:52:09","ST-907",5,780,"BIL_005"
"2019-01-31 09:12:23","ST-744",5,1180,"BIL_004"
"2019-01-31 09:13:01","ST-428",8,1550,"BIL_005"
"2019-01-31 09:31:43","ST-243",7,1660,"BIL_004"
"2019-01-31 09:54:19","ST-1440",5,200,"BIL_015"
"2019-01-31 09:39:07","ST-812",21,3890,"BIL_006"
"2019-01-31 10:16:18","ST-457",7,1890,"BIL_002"
"2019-01-31 10:52:22","ST-1063",4,890,"BIL_002"
"2019-01-31 10:51:41","ST-1662",6,930,"BIL_005"
"2019-01-31 10:57:03","ST-56",2,570,"BIL_005"
"2019-01-31 10:58:31","ST-349",9,2070,"BIL_005"
"2019-01-31 10:59:30","ST-348",14,30610,"BIL_005"
"2019-01-31 11:17:41","ST-132",4,740,"BIL_005"
"2019-01-31 11:34:14","ST-1718",5,1130,"BIL_015"
"2019-01-31 11:04:45","ST-827",36,2200,"BIL_002"
"2019-01-31 11:38:55","ST-192",7,1100,"BIL_005"
"2019-01-31 11:23:12","ST-1374",23,3850,"BIL_002"
"2019-01-31 11:39:50","ST-545",8,1490,"BIL_006"
"2019-01-31 11:44:18","ST-600",12,3440,"BIL_015"
"2019-01-31 11:58:34","ST-132",4,910,"BIL_005"
"2019-01-31 11:52:49","ST-1298",11,39320,"BIL_005"
"2019-01-31 12:06:09","ST-59",4,63800,"BIL_005"
"2019-01-31 12:11:50","ST-600",4,960,"BIL_004"
"2019-01-31 11:30:43","ST-1504",50,1970,"BIL_015"
"2019-01-31 12:18:25","ST-471",14,1470,"BIL_005"
"2019-01-31 12:26:05","ST-136",10,1370,"BIL_005"
"2019-01-31 12:28:10","ST-121",8,1000,"BIL_005"
"2019-01-31 11:41:58","ST-161",59,1460,"BIL_014"
"2019-01-31 12:46:59","ST-289",4,610,"BIL_014"
"2019-01-31 12:48:57","ST-447",5,1080,"BIL_005"
"2019-01-31 12:11:53","ST-23",44,6500,"BIL_014"
"2019-01-31 13:14:51","ST-994",8,1280,"BIL_004"
"2019-01-31 13:36:00","ST-137",5,710,"BIL_005"
"2019-01-31 13:38:13","ST-1599",7,0,"BIL_014"
"2019-01-31 14:04:14","ST-1280",19,2480,"BIL_004"
"2019-01-31 13:59:31","ST-3",39,9360,"BIL_001"
"2019-01-31 14:12:47","ST-1494",35,6260,"BIL_004"
"2019-01-31 14:51:32","ST-173",3,780,"BIL_005"
"2019-01-31 15:14:25","ST-374",6,1180,"BIL_004"
"2019-01-31 15:35:04","ST-1718",8,1410,"BIL_004"
"2019-01-31 15:43:56","ST-416",4,870,"BIL_004"
"2019-01-31 15:55:45","ST-1063",11,1160,"BIL_005"
"2019-01-31 16:18:24","ST-1650",3,600,"BIL_005"
"2019-01-31 16:19:34","ST-1052",8,1790,"BIL_004"
"2019-01-31 16:04:50","ST-1132",23,4340,"BIL_004"
"2019-01-31 16:18:25","ST-1200",11,1500,"BIL_006"
"2019-01-31 16:28:22","ST-1218",3,700,"BIL_004"
"2019-01-31 16:32:11","ST-1124",7,980,"BIL_004"
"2019-01-31 16:34:07","ST-607",12,1360,"BIL_007"
"2019-01-31 16:36:03","ST-1067",13,2470,"BIL_002"
"2019-01-31 15:57:37","ST-604",55,1490,"BIL_004"
"2019-01-31 16:21:38","ST-177",35,2800,"BIL_004"
"2019-01-31 17:14:56","ST-242",8,2150,"BIL_004"
"2019-01-31 17:19:03","ST-1650",11,1770,"BIL_002"
"2019-01-31 17:09:00","ST-506",26,3070,"BIL_002"
"2019-01-31 17:30:07","ST-1349",21,3320,"BIL_014"
"2019-01-31 17:36:56","ST-1192",18,3740,"BIL_002"
"2019-01-31 17:49:52","ST-424",7,660,"BIL_004"
"2019-01-31 17:45:43","ST-1077",16,3590,"BIL_005"
"2019-01-31 17:42:36","ST-984",23,3790,"BIL_005"
"2019-01-31 18:08:34","ST-71",2,560,"BIL_015"
"2019-01-31 18:04:02","ST-835",12,2540,"BIL_004"
"2019-01-31 18:07:18","ST-60",12,1460,"BIL_015"
"2019-01-31 18:03:19","ST-1041",17,2800,"BIL_001"
"2019-01-31 18:08:20","ST-623",14,2230,"BIL_004"
"2019-01-31 18:20:43","ST-1700",2,400,"BIL_014"
"2019-01-31 18:20:47","ST-666",4,780,"BIL_002"
"2019-01-31 18:22:34","ST-994",5,1020,"BIL_014"
"2019-01-31 18:29:13","ST-234",2,580,"BIL_004"
"2019-01-31 18:28:49","ST-201",4,850,"BIL_014"
"2019-01-31 18:14:53","ST-368",26,2260,"BIL_014"
"2019-01-31 18:54:22","ST-120",3,940,"BIL_006"
"2019-01-31 18:40:05","ST-1251",17,2820,"BIL_004"
"2019-01-31 18:40:43","ST-1459",31,2430,"BIL_008"
"2019-01-31 19:08:27","ST-1409",4,870,"BIL_005"
"2019-01-31 19:09:10","ST-1193",11,1670,"BIL_005"
"2019-01-31 18:49:49","ST-1197",29,2160,"BIL_015"
"2019-01-31 19:33:45","ST-984",4,490,"BIL_014"
"2019-01-31 19:18:47","ST-640",20,4500,"BIL_014"
"2019-01-31 19:36:49","ST-994",5,1040,"BIL_004"
"2019-01-31 19:39:09","ST-673",5,870,"BIL_005"
"2019-01-31 19:06:09","ST-401",41,6990,"BIL_005"
"2019-01-31 19:41:54","ST-1653",6,900,"BIL_005"
"2019-01-31 20:00:26","ST-908",4,760,"BIL_005"
"2019-01-31 20:04:17","ST-171",8,1920,"BIL_002"
"2019-01-31 20:10:14","ST-123",4,780,"BIL_015"
"2019-01-31 19:30:34","ST-596",44,7130,"BIL_005"
"2019-01-31 20:10:16","ST-5",5,490,"BIL_002"
"2019-01-31 20:11:34","ST-1221",16,950,"BIL_014"
"2019-01-31 20:28:17","ST-1193",5,680,"BIL_004"
"2019-01-31 20:26:16","ST-100",12,3260,"BIL_004"
"2019-01-31 20:29:25","ST-1137",13,2290,"BIL_014"
"2019-01-31 20:35:57","ST-1027",7,1600,"BIL_004"
"2019-01-31 20:33:49","ST-401",13,1450,"BIL_012"
"2019-01-31 20:51:15","ST-255",4,920,"BIL_005"
"2019-01-31 20:48:15","ST-138",7,1430,"BIL_005"
"2019-01-31 20:50:24","ST-757",7,2100,"BIL_005"
"2019-01-31 21:03:49","ST-151",18,1260,"BIL_002"
"2019-01-31 21:14:34","ST-215",8,1880,"BIL_005"
"2019-01-31 21:09:44","ST-1271",27,4770,"BIL_005"
"2019-01-31 21:04:34","ST-1494",35,6940,"BIL_015"
"2019-01-31 20:43:10","ST-249",53,640,"BIL_004"
"2019-01-31 21:28:47","ST-733",16,1880,"BIL_015"
"2019-01-31 19:51:44","ST-692",119,16420,"BIL_016"
"2019-01-31 21:50:35","ST-526",13,2110,"BIL_005"
"2019-01-31 21:59:33","ST-914",7,1680,"BIL_004"
"2019-01-31 21:57:37","ST-14",23,4690,"BIL_004"
"2019-01-31 22:14:35","ST-1707",7,1140,"BIL_004"
"2019-01-31 22:10:28","ST-111",12,1500,"BIL_005"
"2019-01-31 22:20:11","ST-100",16,2060,"BIL_005"
"2019-01-31 22:20:36","ST-1718",19,3740,"BIL_002"
"2019-01-31 22:37:40","ST-495",6,1250,"BIL_004"
"2019-01-31 22:57:16","ST-1064",3,620,"BIL_004"
"2019-01-31 23:22:50","ST-295",2,500,"BIL_002"
"2019-01-31 23:49:23","ST-241",5,790,"BIL_004"
"2019-01-31 23:45:58","ST-57",10,1860,"BIL_015"
"2019-01-31 23:59:17","ST-334",8,1840,"BIL_002"
"2019-01-31 23:54:05","ST-9",17,3250,"BIL_015"
"2019-01-31 23:48:09","ST-1487",75,0,"BIL_014"
"2019-02-01 00:01:48","ST-391",8,1510,"BIL_002"
"2019-02-01 00:07:51","ST-739",10,1840,"BIL_004"
"2019-02-01 00:35:53","ST-209",4,910,"BIL_015"
"2019-02-01 00:40:54","ST-161",7,1050,"BIL_002"
"2019-02-01 00:44:37","ST-408",4,1070,"BIL_004"
"2019-02-01 01:19:30","ST-1005",3,950,"BIL_004"
"2019-02-01 01:20:27","ST-1455",7,1130,"BIL_014"
"2019-02-01 01:45:25","ST-114",3,780,"BIL_002"
"2019-02-01 01:58:36","ST-1046",5,1460,"BIL_004"
"2019-02-01 02:01:16","ST-305",21,3920,"BIL_006"
"2019-02-01 02:42:05","ST-214",5,1120,"BIL_004"
"2019-02-01 03:00:47","ST-249",16,3170,"BIL_004"
"2019-02-01 03:02:59","ST-1203",17,2560,"BIL_004"
"2019-02-01 03:34:42","ST-259",12,2740,"BIL_002"
"2019-02-01 04:24:43","ST-966",4,990,"BIL_004"
"2019-02-01 05:37:31","ST-211",4,1070,"BIL_005"
"2019-02-01 06:08:30","ST-488",7,1500,"BIL_005"
"2019-02-01 06:16:05","ST-96",5,0,"BIL_005"
"2019-02-01 06:54:01","ST-259",4,880,"BIL_004"
"2019-02-01 07:10:57","ST-1339",2,690,"BIL_005"
"2019-02-01 07:01:53","ST-980",17,3460,"BIL_002"
"2019-02-01 07:12:46","ST-645",6,1040,"BIL_004"
"2019-02-01 06:44:55","ST-538",39,9220,"BIL_014"
"2019-02-01 07:24:00","ST-619",3,990,"BIL_004"
"2019-02-01 07:41:06","ST-1010",8,1480,"BIL_002"
"2019-02-01 07:44:19","ST-1351",9,2140,"BIL_004"
"2019-02-01 07:26:10","ST-750",34,9650,"BIL_005"
"2019-02-01 07:59:13","ST-1402",4,1150,"BIL_015"
"2019-02-01 08:06:30","ST-1352",7,1420,"BIL_005"
"2019-02-01 08:10:25","ST-674",5,940,"BIL_004"
"2019-02-01 08:11:30","ST-384",5,1330,"BIL_014"
"2019-02-01 08:10:32","ST-988",8,890,"BIL_004"
"2019-02-01 08:11:34","ST-1437",11,820,"BIL_006"
"2019-02-01 08:25:19","ST-1522",3,640,"BIL_002"
"2019-02-01 08:16:07","ST-253",12,2460,"BIL_006"
"2019-02-01 08:27:15","ST-56",2,660,"BIL_005"
"2019-02-01 08:28:41","ST-368",4,800,"BIL_005"
"2019-02-01 08:28:52","ST-306",4,960,"BIL_005"
"2019-02-01 08:28:20","ST-109",10,1800,"BIL_005"
"2019-02-01 08:21:18","ST-1088",20,4130,"BIL_004"
"2019-02-01 08:25:56","ST-242",17,1370,"BIL_004"
"2019-02-01 08:40:52","ST-239",3,580,"BIL_004"
"2019-02-01 08:40:31","ST-127",3,630,"BIL_004"
"2019-02-01 08:38:23","ST-946",7,2260,"BIL_005"
"2019-02-01 08:46:01","ST-285",2,560,"BIL_004"
"2019-02-01 08:40:34","ST-39",12,1980,"BIL_004"
"2019-02-01 08:48:53","ST-1072",7,1600,"BIL_004"
"2019-02-01 08:58:43","ST-118",5,1020,"BIL_002"
"2019-02-01 09:08:28","ST-1669",10,1400,"BIL_004"
"2019-02-01 08:50:55","ST-148",31,4480,"BIL_012"
"2019-02-01 09:21:33","ST-1245",8,1630,"BIL_005"
"2019-02-01 09:22:51","ST-787",8,1310,"BIL_015"
"2019-02-01 09:28:50","ST-860",7,1450,"BIL_004"
"2019-02-01 09:31:32","ST-736",8,900,"BIL_014"
"2019-02-01 09:32:30","ST-599",11,1450,"BIL_002"
"2019-02-01 09:37:00","ST-1649",11,2730,"BIL_005"
"2019-02-01 09:55:09","ST-14",14,2620,"BIL_004"
"2019-02-01 10:21:48","ST-687",4,930,"BIL_004"
"2019-02-01 10:26:32","ST-4",6,1140,"BIL_005"
"2019-02-01 10:34:01","ST-236",2,510,"BIL_002"
"2019-02-01 09:28:53","ST-1440",70,1430,"BIL_015"
"2019-02-01 10:37:27","ST-86",3,680,"BIL_005"
"2019-02-01 10:44:22","ST-1709",1,330,"BIL_004"
"2019-02-01 02:25:35","ST-1191",20,0,"BIL_015"
"2019-02-01 10:48:11","ST-7",7,950,"BIL_004"
"2019-02-01 09:17:01","ST-210",101,3290,"BIL_015"
"2019-02-01 11:00:57","ST-69",7,1300,"BIL_004"
"2019-02-01 11:29:45","ST-1479",4,650,"BIL_015"
"2019-02-01 11:28:23","ST-793",25,2490,"BIL_002"
"2019-02-01 11:41:34","ST-312",40,3100,"BIL_015"
"2019-02-01 12:22:12","ST-459",3,1020,"BIL_002"
"2019-02-01 12:21:40","ST-116",4,760,"BIL_005"
"2019-02-01 12:21:31","ST-22",11,1180,"BIL_005"
"2019-02-01 11:59:18","ST-606",31,4820,"BIL_007"
"2019-02-01 12:28:30","ST-20",8,1430,"BIL_014"
"2019-02-01 12:40:56","ST-838",6,680,"BIL_004"
"2019-02-01 12:32:32","ST-954",14,1530,"BIL_006"
"2019-02-01 12:42:24","ST-349",7,1110,"BIL_005"
"2019-02-01 12:33:03","ST-1236",19,3630,"BIL_015"
"2019-02-01 12:01:18","ST-1298",51,1800,"BIL_004"
"2019-02-01 12:24:22","ST-874",34,2510,"BIL_006"
"2019-02-01 12:51:16","ST-522",12,1690,"BIL_002"
"2019-02-01 13:03:27","ST-40",2,510,"BIL_014"
"2019-02-01 13:11:40","ST-337",6,1090,"BIL_012"
"2019-02-01 13:17:51","ST-920",9,1610,"BIL_004"
"2019-02-01 13:35:03","ST-1425",3,850,"BIL_014"
"2019-02-01 13:35:34","ST-87",7,1240,"BIL_006"
"2019-02-01 13:36:01","ST-501",15,3600,"BIL_015"
"2019-02-01 13:43:56","ST-76",11,1370,"BIL_004"
"2019-02-01 12:52:17","ST-956",67,4600,"BIL_005"
"2019-02-01 13:49:10","ST-675",19,4850,"BIL_002"
"2019-02-01 13:54:52","ST-56",14,2640,"BIL_006"
"2019-02-01 14:11:46","ST-251",5,1160,"BIL_004"
"2019-02-01 14:21:39","ST-159",3,0,"BIL_014"
"2019-02-01 14:15:18","ST-103",10,1680,"BIL_004"
"2019-02-01 13:34:54","ST-1238",53,1140,"BIL_005"
"2019-02-01 14:24:23","ST-1011",4,790,"BIL_015"
"2019-02-01 14:10:21","ST-824",18,2430,"BIL_008"
"2019-02-01 14:20:34","ST-977",25,2200,"BIL_015"
"2019-02-01 14:20:35","ST-322",50,3520,"BIL_015"
"2019-02-01 15:07:42","ST-646",3,470,"BIL_005"
"2019-02-01 14:20:39","ST-517",48,5970,"BIL_015"
"2019-02-01 14:29:18","ST-1491",42,3680,"BIL_004"
"2019-02-01 14:48:26","ST-1440",46,880,"BIL_015"
"2019-02-01 14:54:57","ST-1059",48,2700,"BIL_006"
"2019-02-01 15:24:03","ST-1688",20,4620,"BIL_015"
"2019-02-01 15:22:03","ST-55",23,3490,"BIL_005"
"2019-02-01 14:51:34","ST-1546",55,8880,"BIL_015"
"2019-02-01 14:34:16","ST-931",77,9880,"BIL_012"
"2019-02-01 15:38:08","ST-600",15,3580,"BIL_014"
"2019-02-01 15:54:23","ST-637",5,720,"BIL_015"
"2019-02-01 16:08:41","ST-1158",3,0,"BIL_006"
"2019-02-01 16:11:25","ST-1446",6,1130,"BIL_004"
"2019-02-01 16:03:24","ST-797",18,4730,"BIL_004"
"2019-02-01 16:13:46","ST-597",7,1190,"BIL_002"
"2019-02-01 16:02:59","ST-301",19,3380,"BIL_015"
"2019-02-01 15:19:26","ST-460",70,10630,"BIL_016"
"2019-02-01 16:06:25","ST-628",24,3600,"BIL_015"
"2019-02-01 15:32:57","ST-295",59,11770,"BIL_006"
"2019-02-01 16:23:51","ST-1264",9,930,"BIL_004"
"2019-02-01 16:19:49","ST-1065",17,2440,"BIL_005"
"2019-02-01 15:59:40","ST-1384",41,3350,"BIL_002"
"2019-02-01 16:40:31","ST-1279",16,3400,"BIL_002"
"2019-02-01 16:27:01","ST-18",34,4900,"BIL_005"
"2019-02-01 17:00:56","ST-62",2,470,"BIL_004"
"2019-02-01 15:53:01","ST-401",74,15450,"BIL_006"
"2019-02-01 16:58:31","ST-387",9,1100,"BIL_002"
"2019-02-01 16:48:39","ST-1523",24,2240,"BIL_006"
"2019-02-01 17:07:29","ST-99",9,1380,"BIL_004"
"2019-02-01 17:03:41","ST-906",13,2900,"BIL_015"
"2019-02-01 17:14:56","ST-514",3,750,"BIL_004"
